id,0
0,4.69591959714053
1,3.814460219354543
2,3.8167171877780413
3,4.7026905024110235
4,3.8212311246250374
5,4.70720443925802
6,3.8257450614720336
7,4.711718376105016
8,3.83025899831903
9,3.8325159667425277
10,3.8347729351660256
11,3.837029903589524
12,3.839286872013022
13,3.84154384043652
14,4.727517155069503
15,3.8460577772835163
16,3.848314745707014
17,3.8505717141305125
18,4.736545028763495
19,4.738801997186993
20,3.8573426194010065
21,4.743315934033989
22,4.7455729024574875
23,3.8641135246715006
24,3.866370493094999
25,4.752343807727981
26,4.75460077615148
27,3.873141398365493
28,3.8753983667889913
29,4.7613716814219735
30,4.763628649845471
31,3.8821692720594854
32,3.8844262404829837
33,4.770399555115966
34,4.772656523539464
35,4.7749134919629626
36,4.77717046038646
37,4.779427428809958
38,4.781684397233456
39,3.90022501944747
40,4.786198334080453
41,3.9047389562944663
42,4.790712270927449
43,3.9092528931414625
44,4.795226207774445
45,4.797483176197943
46,3.9160237984119566
47,3.918280766835455
48,3.9205377352589528
49,4.8065110498919354
50,3.925051672105949
51,4.811024986738931
52,3.929565608952945
53,3.931822577376443
54,3.9340795457999413
55,3.936336514223439
56,4.8223098288564215
57,3.9408504510704354
58,3.9431074194939333
59,3.9453643879174316
60,4.831337702550414
61,3.949878324764428
62,4.8358516393974105
63,4.838108607820908
64,3.956649230034922
65,3.95890619845842
66,3.961163166881918
67,4.847136481514901
68,3.9656771037289142
69,3.9679340721524126
70,3.9701910405759104
71,4.856164355208893
72,3.9747049774229066
73,3.976961945846405
74,4.862935260479388
75,4.8651922289028855
76,3.983732851116899
77,3.985989819540397
78,3.988246787963895
79,4.874220102596878
80,3.9927607248108914
81,3.9950176932343893
82,3.9972746616578876
83,3.9995316300813855
84,4.001788598504883
85,4.887761913137866
86,4.00630253535188
87,4.008559503775378
88,4.8945328184083605
89,4.013073440622374
90,4.899046755255356
91,4.901303723678854
92,4.019844345892868
93,4.022101314316366
94,4.908074628949349
95,4.9103315973728465
96,4.912588565796345
97,4.031129188010358
98,4.033386156433856
99,4.919359471066839
