id,0
0,0.11631885976599152
1,-0.9000053568216079
2,-0.8980119049933216
3,0.19335880560948518
4,-0.8699154784484567
5,0.13076370360080022
6,-0.9853198885009627
7,0.2297209146003459
8,-0.9309755050829578
9,-0.9182191561164164
10,-0.9746954470014751
11,-0.9919555443157301
12,-0.9508777992460336
13,-0.7395582832598663
14,0.2443191779292381
15,-0.8253073241481422
16,-0.8333849861081969
17,-0.7804091767431246
18,0.15493775519158212
19,0.30791942879379797
20,-0.7245816308786005
21,0.1546327982315632
22,0.30320379271496223
23,-0.7805261132172023
24,-0.7164090176615012
25,0.1838859110982385
26,0.36971424831601285
27,-0.896023592498605
28,-0.8338653477793323
29,0.37872362703958784
30,0.26818827256000105
31,-0.9503530120612942
32,-0.8558410811724231
33,0.26102080819877677
34,0.3583629564224098
35,0.4156175445769054
36,0.22836216506915955
37,0.21134855647788456
38,0.27326031247417715
39,-0.7799428577954239
40,0.26251893450061176
41,-0.8449897880864974
42,0.3193151462010051
43,-0.8069541480826852
44,0.26358255159352556
45,0.27206012177064365
46,-0.8582414625794901
47,-0.8892265746961558
48,-0.7967880830372998
49,0.2596452127841266
50,-0.6915932424119022
51,0.3346917067993343
52,-0.8632620556183447
53,-0.7053767254513519
54,-0.8369925795805149
55,-0.6862162455377073
56,0.47256015440966487
57,-0.7370451835804099
58,-0.6747550385317439
59,-0.6172539616542683
60,0.511127602959934
61,-0.7938264314254876
62,0.4489108900036225
63,0.4060277135915811
64,-0.7500115382499257
65,-0.7160427893044147
66,-0.7516850692628773
67,0.37756786184965835
68,-0.7903694542872242
69,-0.7772347162683092
70,-0.8084663171079549
71,0.4627069888178967
72,-0.6775338089911843
73,-0.52210030710658
74,0.5065218819934586
75,0.5196566200123736
76,-0.7132345571866859
77,-0.6677461329981724
78,-0.6987312451148382
79,0.47426314708090467
80,-0.5186433299683165
81,-0.5729142812939669
82,-0.6271852326196171
83,-0.5236054547701323
84,-0.6173390883895664
85,0.4762369617726489
86,-0.5864124445099396
87,-0.6270902813625726
88,0.4972589931851861
89,-0.6101351410083365
90,0.44863539470189195
91,0.4502504574778046
92,-0.5703525378992181
93,-0.641671698808001
94,0.3756773037720151
95,0.5404251413402134
96,0.45292913734663115
97,-0.6842349544047079
98,-0.6176660305666185
99,0.5949229442523017
