id,0
0,4.595707733488656
1,3.58305121965242
2,3.5853845839336107
3,4.672403137555873
4,3.61283412255347
5,4.610135212023946
6,3.4982561717878715
7,4.708126593480345
8,3.553096408084077
9,3.5651003314324634
10,3.5088796147995875
11,3.4921763364929883
12,3.5327219646772163
13,3.7420464517574716
14,4.722447416140004
15,3.6581202052358748
16,3.6492971506711993
17,3.7024698689436772
18,4.63416799683477
19,4.786243577424198
20,3.757352784757482
21,4.634258187740483
22,4.7814214051644415
23,3.702010922589327
24,3.7658397102693515
25,4.663252427082526
26,4.847157237167138
27,3.5876459800309854
28,3.648698922045387
29,4.856432826238014
30,4.746570391856541
31,3.5336519718036694
32,3.6271734714790314
33,4.739611702096938
34,4.836255229612497
35,4.893035136627206
36,4.707233335341691
37,4.690210392952204
38,4.751582999049493
39,3.7031704028929555
40,4.740500609683427
41,3.6387659598611806
42,4.797477363479479
43,3.676066742903666
44,4.742258318612868
45,4.750655053219024
46,3.6253175798180926
47,3.59451654018086
48,3.6868870326967262
49,4.737995336734943
50,3.791261448560979
51,4.81235737652097
52,3.6205855984640487
53,3.7769342140531705
54,3.646564465841524
55,3.7961838648482176
56,4.94995638720936
57,3.7452378549813
58,3.807595971418941
59,3.864056214350761
60,4.988136024716566
61,3.689107329254137
62,4.926853609524989
63,4.883425479799507
64,3.7329879934858203
65,3.76680440508762
66,3.7314106663678057
67,4.855836658908186
68,3.6927720825062496
69,3.705761516194987
70,3.675280140640643
71,4.939943287241209
72,3.804754569417651
73,3.958966667506926
74,4.983823951472893
75,4.99681338516163
76,3.7691313575206618
77,3.8145893488703595
78,3.783788309233127
79,4.951019264759126
80,3.9626314207590383
81,3.9088668857088975
82,3.8551023506587567
83,3.9581289125821697
84,3.8651666032886403
85,4.954641338493638
86,3.8957381697486975
87,3.8547662216059506
88,4.974919179146637
89,3.8715596908182626
90,4.926429350862454
91,4.927777204803293
92,3.9115135022248273
93,3.8411685061696312
94,4.854064546304811
95,5.0174620425592495
96,4.930882767673573
97,3.7984964136073254
98,3.8644617187871972
99,5.072195622979824
