id,0
0,3.9800000000000004
1,3.664999999999999
2,2.935
3,4.585
4,3.5100000000000002
5,3.9050000000000002
6,4.735
7,4.915000000000001
8,3.54
9,4.000000000000001
10,4.575
11,4.125
12,3.9050000000000002
13,3.6050000000000004
14,4.61
15,4.049999999999999
16,3.6149999999999998
17,3.85
18,4.93
19,5.06
20,3.465
21,3.8050000000000006
22,5.040000000000001
23,2.9750000000000005
24,3.78
25,3.6700000000000004
26,4.945
27,3.7399999999999998
28,3.85
29,4.820000000000001
30,4.415
31,4.540000000000001
32,3.920000000000001
33,4.17
34,5.04
35,4.99
36,5.175
37,4.92
38,4.635
39,3.5599999999999996
40,4.540000000000001
41,3.6199999999999997
42,4.41
43,3.9200000000000004
44,5.175
45,5.174999999999999
46,4.340000000000002
47,4.705
48,4.095000000000001
49,4.895
50,4.275
51,5.145000000000001
52,4.355
53,3.275
54,4.130000000000001
55,3.17
56,4.94
57,3.7399999999999998
58,3.17
59,3.53
60,5.0600000000000005
61,4.785
62,4.874999999999999
63,4.534999999999999
64,3.835
65,3.8600000000000003
66,3.8349999999999995
67,4.135
68,4.8100000000000005
69,4.754999999999999
70,4.3
71,4.590000000000001
72,3.505
73,3.78
74,5.03
75,5.81
76,3.9699999999999998
77,3.7599999999999993
78,4.15
79,5.115
80,3.7999999999999994
81,3.335
82,3.6949999999999994
83,3.785000000000001
84,3.815
85,4.510000000000001
86,3.45
87,3.825
88,4.875
89,3.7300000000000004
90,4.694999999999999
91,5.835
92,3.4650000000000007
93,3.8300000000000005
94,5.17
95,4.959999999999999
96,4.955
97,4.574999999999999
98,3.8599999999999994
99,5.05
